artists,track_name,URL_Found,Whosampled_URL,Real_Year,Sampled_By_Count,Is_Sample_Of,Covered_By_Count,Is_Cover_Of,Remixed_By_Count,Is_Remix_Of,track_id,popularity,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,loudness,liveness,valence,track_genre
Hot Chocolate,You Sexy Thing,True,https://www.whosampled.com/Hot-Chocolate/You-Sexy-Thing/,1975,16,0,16,0,1,0,714hERk9U1W8FMYkoC83CO,72,244920,0.791,0.733,0.0633,0.523,0.0016,-5.465,0.167,0.962,disco
Neil Sedaka,Breaking Up Is Hard to Do,True,https://www.whosampled.com/Neil-Sedaka/Breaking-Up-Is-Hard-to-Do/,1962,4,0,77,0,0,0,2x6pbpjVGjiWCcH89IK8AX,57,139200,0.743,0.799,0.0375,0.699,0.0,-5.466,0.0635,0.965,rockabilly
KISS,Rock And Roll All Nite,True,https://www.whosampled.com/KISS/Rock-And-Roll-All-Nite/,1975,7,0,27,0,0,0,4kLIAQN2z1Uh0NvpNgz6jF,1,175853,0.54,0.926,0.162,0.0191,0.0,-6.205,0.651,0.686,hard-rock
10cc,Art For Art's Sake,True,https://www.whosampled.com/10cc/Art-For-Art%27s-Sake/,1975,1,0,8,0,0,0,2RaEgEkEDjIRrkBcgcJiCg,0,359235,0.616,0.57,0.0517,0.0581,0.00142,-7.797,0.225,0.622,blues
The Spinners,They Just Can't Stop It (Games People Play),True,https://www.whosampled.com/The-Spinners/They-Just-Can%27t-Stop-It/,1975,3,0,16,0,0,0,3sGOzhLEKanogNnnNJQiDv,34,211519,0.721,0.408,0.0341,0.513,0.000463,-12.057,0.119,0.677,disco
Rod Stewart,Sailing,True,https://www.whosampled.com/Rod-Stewart/Sailing/,1975,6,0,32,1,0,0,0HXnNR8t6ckKrZPQxtUdeV,2,277960,0.43,0.375,0.0289,0.374,0.376,-9.949,0.316,0.189,rock
The New Birth,Dream Merchant,True,https://www.whosampled.com/The-New-Birth/Dream-Merchant/,1975,10,0,0,1,0,0,5i0h6XtjL1LNRuFUl0STkC,31,265466,0.425,0.605,0.0794,0.341,1.24e-06,-11.212,0.0947,0.47,disco
10cc,I'm Not In Love,True,https://www.whosampled.com/10cc/I%27m-Not-In-Love/,1975,43,0,85,0,0,0,5HQEmiV2lKnSO6qa2fsR7x,71,366640,0.404,0.523,0.0575,0.685,0.000498,-15.7,0.282,0.164,blues
The O'Jays,Let Me Make Love To You,True,https://www.whosampled.com/The-O%27Jays/Let-Me-Make-Love-To-You/,1975,5,0,1,0,0,0,5XTdQEuQhO3sUCcm2K1YnR,35,216600,0.333,0.634,0.0568,0.589,0.00103,-7.503,0.163,0.544,disco
Aerosmith,Sweet Emotion,True,https://www.whosampled.com/Aerosmith/Sweet-Emotion/,1975,7,0,13,0,1,0,24NwBd5vZ2CK8VOQVnqdxr,74,274133,0.38,0.76,0.0378,0.00298,0.0294,-10.961,0.104,0.491,hard-rock
Bachman-Turner Overdrive,Hey You,True,https://www.whosampled.com/Bachman-Turner-Overdrive/Hey-You/,1975,1,0,1,0,0,0,3dAiWRwZXd8pEOhItkkZXb,0,210893,0.491,0.849,0.0309,0.0526,0.0094,-5.188,0.274,0.932,blues
Paul Anka;Odia Coates,I Don't Like To Sleep Alone,True,https://www.whosampled.com/Paul-Anka/I-Don%27t-Like-To-Sleep-Alone/,1975,0,0,3,0,0,0,4IM0eSvgcbFwuwMx0iYOUu,0,198826,0.471,0.557,0.0277,0.413,7.61e-06,-9.696,0.267,0.26,r-n-b
The Main Ingredient,Rolling Down a Mountainside,True,https://www.whosampled.com/The-Main-Ingredient/Rolling-Down-a-Mountainside/,1975,3,0,0,1,0,0,3fGNEVwPUykuWKsFFx2xAX,32,274693,0.614,0.869,0.0822,0.443,0.0742,-5.092,0.318,0.623,disco
Styx,Lady,True,https://www.whosampled.com/Styx/Lady/,1973,1,0,4,0,0,0,4i1yYq5iePF1LumT6Cf0Lg,0,177680,0.393,0.678,0.0377,0.172,0.0,-6.584,0.0727,0.358,hard-rock
Elvis Presley,My Boy,True,https://www.whosampled.com/Elvis-Presley/My-Boy/,1974,0,0,0,1,0,0,4baNC6PNq37xOVRqoZcNY5,55,198853,0.387,0.534,0.0331,0.586,0.00084,-11.809,0.607,0.372,rockabilly
Love Unlimited,I Belong To You,True,https://www.whosampled.com/Love-Unlimited/I-Belong-To-You/,1974,4,0,0,0,0,0,1qy98afcwmVn67u0eb7mKM,32,227800,0.588,0.405,0.0327,0.304,0.00587,-12.279,0.107,0.625,disco
Neil Sedaka,Laughter In The Rain,True,https://www.whosampled.com/Neil-Sedaka/Laughter-In-The-Rain/,1974,4,0,45,1,0,0,2ozTcQyZQmm9tSmc4VZfwU,67,170066,0.495,0.613,0.0239,0.348,0.0058,-9.463,0.0406,0.924,rockabilly
Barry Manilow,Mandy,True,https://www.whosampled.com/Barry-Manilow/Mandy/,1974,3,0,47,1,0,0,6iXQrhhgBisdfvS34EMTZ3,69,213333,0.308,0.464,0.0279,0.418,2.49e-06,-9.032,0.143,0.318,disco
Carl Douglas,Kung Fu Fighting,True,https://www.whosampled.com/Carl-Douglas/Kung-Fu-Fighting/,1974,35,0,62,0,22,0,7K8QsHbmUpSX37oOCL4e2g,26,197935,0.621,0.764,0.0578,0.146,4.97e-05,-8.702,0.161,0.745,disco
The Three Degrees,When Will I See You Again,True,https://www.whosampled.com/The-Three-Degrees/When-Will-I-See-You-Again/,1973,4,0,40,0,0,0,02srSkeu2pzybuVr2B9TJm,62,178746,0.564,0.593,0.0328,0.732,0.00366,-9.245,0.343,0.766,disco
Marvin Gaye,Distant Lover,True,https://www.whosampled.com/Marvin-Gaye/Distant-Lover/,1973,14,0,11,0,0,0,34ghr6pFdDXD4VXsjRHMs9,0,331280,0.376,0.437,0.0985,0.762,2.47e-05,-9.106,0.686,0.465,funk
Lynyrd Skynyrd,Sweet Home Alabama,True,https://www.whosampled.com/Lynyrd-Skynyrd/Sweet-Home-Alabama/,1974,22,0,39,0,1,0,7ho8AmAGyByBomWJPwThKX,2,285373,0.614,0.724,0.0247,0.217,0.000256,-7.521,0.146,0.902,blues
ABBA,"Honey, Honey",True,https://www.whosampled.com/ABBA/Honey-Honey/,1974,5,0,5,0,0,0,2w6JXokk0F8i241Y8C0Mn6,64,175000,0.474,0.804,0.0473,0.309,1.81e-06,-7.763,0.552,0.757,swedish
Billy Preston,Nothing From Nothing,True,https://www.whosampled.com/Billy-Preston/Nothing-From-Nothing/,1974,11,0,11,0,0,0,72PoJMDfdaw9gGECgA9kTZ,63,156200,0.808,0.83,0.0283,0.613,0.0112,-3.995,0.198,0.909,psych-rock
Barry White,"Can't Get Enough Of Your Love, Babe",True,https://www.whosampled.com/Barry-White/Can%27t-Get-Enough-Of-Your-Love-Babe/,1974,9,0,0,0,0,0,7lhxbliD1eFzb5WWk0LZvO,0,267160,0.733,0.767,0.0546,0.184,2.11e-05,-6.967,0.0986,0.787,disco
Eric Clapton,I Shot The Sheriff,True,https://www.whosampled.com/Eric-Clapton/I-Shot-The-Sheriff/,1974,18,0,1,1,0,0,0UOxp1BpnD8uPQMKU4wKjz,63,263746,0.73,0.639,0.0524,0.0853,0.00221,-11.025,0.102,0.658,blues
Paul Anka;Odia Coates,(You're) Having My Baby,True,https://www.whosampled.com/Paul-Anka/Having-My-Baby/,1973,1,0,6,0,0,0,5PuAFxKmqG72uKyoo11zpQ,53,156293,0.596,0.589,0.037,0.551,0.0,-8.747,0.0897,0.587,rock-n-roll
Bachman-Turner Overdrive,Takin' Care Of Business,True,https://www.whosampled.com/Bachman-Turner-Overdrive/Takin%27-Care-Of-Business/,1973,2,0,12,0,0,0,3WBJcwnBI1eocuhkwTz8dg,0,291733,0.728,0.919,0.0494,0.0495,0.0,-5.751,0.152,0.963,blues
ABBA,Waterloo,True,https://www.whosampled.com/ABBA/Waterloo/,1974,13,0,60,0,0,0,3q8mylrgiQb0onOonUSEZd,2,165800,0.409,0.946,0.0551,0.235,3.45e-05,-2.878,0.353,0.707,swedish
John Denver,Annie's Song,True,https://www.whosampled.com/John-Denver/Annie%27s-Song/,1974,3,0,63,0,0,0,4J0DbyODwZJcmIAiTSJfMF,71,180693,0.304,0.305,0.0298,0.871,0.00368,-10.879,0.367,0.464,country
Hues Corporation,Rock the Boat,False,,1974,9,0,18,0,0,0,7fu3Tv5rcoGD1PZV7s57WW,65,202573,0.596,0.58,0.0446,0.256,0.0,-9.72,0.1,0.884,disco
George McCrae,Rock Your Baby,True,https://www.whosampled.com/George-McCrae/Rock-Your-Baby/,1974,18,0,37,0,1,0,6pMHMzwTsWIxLigr54GGVm,62,200053,0.594,0.906,0.0594,0.169,0.00122,-5.536,0.0778,0.892,disco
Steely Dan,Rikki Don't Lose That Number,True,https://www.whosampled.com/Steely-Dan/Rikki-Don%27t-Lose-That-Number/,1974,1,0,31,0,0,0,18a9EGG4xhRELv7bgAw5hb,64,271093,0.656,0.462,0.0373,0.518,0.000137,-14.072,0.091,0.642,psych-rock
Yusuf / Cat Stevens,Oh Very Young,False,,1973,2,0,2,0,0,0,7eiNxeOC8dvYAJWgTOu6xn,59,156773,0.728,0.413,0.0372,0.696,0.000398,-11.188,0.0861,0.655,british
Bill Haley & His Comets,Rock Around The Clock,True,https://www.whosampled.com/Bill-Haley/Rock-Around-The-Clock/,1973,5,0,4,0,1,0,34AmZ4PMz9iNZVp9AMIGZj,53,137000,0.609,0.526,0.43,0.139,0.0,-13.106,0.0946,0.93,rockabilly
Mike Oldfield,Tubular Bells,True,https://www.whosampled.com/Mike-Oldfield/Tubular-Bells/,1973,10,0,8,0,2,0,6SpALKoUWOZfbhEbKI1Biq,0,808760,0.283,0.201,0.0322,0.49,0.00248,-16.649,0.13,0.149,new-age
Blue Swede;Björn Skifs,Hooked On A Feeling,True,https://www.whosampled.com/Blue-Swede/Hooked-On-A-Feeling/,1973,20,0,16,1,4,0,6Ac4NVYYl2U73QiTt11ZKd,73,172866,0.547,0.82,0.0805,0.261,0.0,-6.728,0.3,0.933,swedish
Billy Joel,Piano Man,True,https://www.whosampled.com/Billy-Joel/Piano-Man/,1973,8,0,30,0,0,0,70C4NyhjD5OZUMzvWZ3njJ,77,339000,0.331,0.55,0.0272,0.605,3.96e-06,-6.483,0.192,0.429,folk
The Love Unlimited Orchestra,Love's Theme,False,,1974,3,0,22,0,0,0,2yHU2b7VhThD0E9NOELnCz,0,248266,0.587,0.613,0.0311,0.00124,0.774,-10.643,0.229,0.747,disco
Johnnie Taylor,We're Getting Careless With Our Love,True,https://www.whosampled.com/Johnnie-Taylor/We%27re-Getting-Careless/,1974,7,0,44,0,1,0,3PKim0rQYRayZdZY0KQ9OV,37,239066,0.587,0.401,0.0448,0.467,4.84e-06,-11.648,0.178,0.75,blues
Dolly Parton,Jolene,True,https://www.whosampled.com/Dolly-Parton/Jolene/,1974,15,0,89,0,2,0,2SpEHTbUuebeLkgs9QB7Ue,73,161533,0.674,0.537,0.0363,0.566,0.0,-10.971,0.131,0.809,country
Steve Miller Band,The Joker,True,https://www.whosampled.com/Steve-Miller-Band/The-Joker/,1973,23,0,21,0,0,0,0e5LcankE0UyJUuCoq1uH2,0,264503,0.596,0.448,0.0396,0.365,5.22e-06,-9.616,0.207,0.796,blues
Charlie Rich,The Most Beautiful Girl,True,https://www.whosampled.com/Charlie-Rich/The-Most-Beautiful-Girl/,1973,1,0,31,1,0,0,542C7PqR1oEfl63hlhQO4V,60,161906,0.576,0.318,0.0286,0.661,7.47e-06,-14.366,0.167,0.41,rock-n-roll
Jim Croce,Time in a Bottle,True,https://www.whosampled.com/Jim-Croce/Time-in-a-Bottle/,1972,3,0,32,0,0,0,20A2Xe76p9wxUFLbbzZjTM,37,148586,0.533,0.155,0.0376,0.888,0.0,-16.837,0.108,0.592,country
Todd Rundgren,Hello It's Me,True,https://www.whosampled.com/Todd-Rundgren/Hello-It%27s-Me/,1972,7,0,6,1,1,0,2ckXnzyvgva2oE9FWjb405,55,264093,0.578,0.848,0.0261,0.0563,0.00426,-6.842,0.0963,0.779,power-pop
Gladys Knight & The Pips,Midnight Train to Georgia,True,https://www.whosampled.com/Gladys-Knight/Midnight-Train-to-Georgia/,1973,3,0,31,0,0,0,7MF7QAodbGzNYav5ZfIhAY,71,279333,0.595,0.379,0.0454,0.271,2.81e-05,-12.058,0.1,0.448,disco
The Rolling Stones,Angie,True,https://www.whosampled.com/The-Rolling-Stones/Angie/,1973,7,0,63,0,0,0,1GcVa4jFySlun4jLSuMhiq,72,272000,0.429,0.554,0.0291,0.67,0.000152,-6.128,0.105,0.407,british
Bob Dylan,Knockin' On Heaven's Door,True,https://www.whosampled.com/Bob-Dylan/Knockin%27-On-Heaven%27s-Door/,1973,7,0,88,0,0,0,6HSXNV0b4M4cLJ7ljgVVeh,73,149880,0.513,0.396,0.0299,0.251,0.177,-13.061,0.11,0.229,country
Ike & Tina Turner,Nutbush City Limits,True,https://www.whosampled.com/Ike/Nutbush-City-Limits/,1973,0,0,4,0,0,0,3VNA5SrCXtBs2xUbA5bgpY,0,176880,0.693,0.845,0.0327,0.0455,0.0449,-8.657,0.0341,0.921,rock-n-roll
Joe Walsh,Rocky Mountain Way,True,https://www.whosampled.com/Joe-Walsh/Rocky-Mountain-Way/,1973,0,0,8,0,0,0,4ggwK5lXtlTT7lKJeeEnxf,0,316066,0.449,0.571,0.0492,0.00604,0.701,-7.119,0.0748,0.448,blues
B.B. King,To Know You Is To Love You,False,,1973,0,0,2,0,0,0,4c0Mgs559lG4sPiEC3XcxY,54,515000,0.872,0.384,0.0388,0.418,0.317,-16.204,0.0687,0.938,blues
Sly & The Family Stone,If You Want Me to Stay,True,https://www.whosampled.com/Sly/If-You-Want-Me-to-Stay/,1973,0,0,4,0,0,0,2BydLQAh7CUIFvSEqAMc4x,67,180493,0.843,0.48,0.0492,0.28,0.000782,-11.574,0.108,0.762,psych-rock
Ray Price,You're the Best Thing That Ever Happened to Me,True,https://www.whosampled.com/Ray-Price/You%27re-the-Best-Thing-That-Ever-Happened-to-Me/,1973,1,0,9,0,0,0,4vBDBspUXQQIOZgnEYPVnD,17,228040,0.24,0.365,0.0307,0.708,3.53e-05,-12.226,0.0844,0.382,honky-tonk
Barry White,I've Got So Much To Give,True,https://www.whosampled.com/Barry-White/I%27ve-Got-So-Much-To-Give/,1973,3,0,0,0,0,0,30BIQMWprmAlVae1W4BRBw,31,190333,0.596,0.464,0.027,0.122,8.53e-06,-11.877,0.229,0.68,disco
Aretha Franklin,Angel,True,https://www.whosampled.com/Aretha-Franklin/Angel/,1973,7,0,2,0,0,0,6T5i8eCUWZ92HOZtxt58LK,1,268040,0.27,0.577,0.0573,0.755,0.123,-8.195,0.139,0.362,blues
Mandrill,Hang Loose,True,https://www.whosampled.com/Mandrill/Hang-Loose/,1972,42,0,37,0,0,0,6p7KEJStN2J1EpsT3hZVqH,22,288933,0.54,0.797,0.0617,0.434,0.165,-10.777,0.12,0.935,afrobeat
Deep Purple,Smoke on the Water,True,https://www.whosampled.com/Deep-Purple/Smoke-on-the-Water/,1972,84,0,74,0,0,0,0XHWClSz0v6RIaRSGqJH3X,59,337613,0.616,0.612,0.0275,0.169,0.434,-11.084,0.101,0.897,blues
Charlie Rich,Behind Closed Doors,True,https://www.whosampled.com/Charlie-Rich/Behind-Closed-Doors/,1973,0,0,17,0,0,0,6d7Jz2np6jtNaZv1DiWfJs,55,174666,0.492,0.329,0.0274,0.961,0.199,-11.788,0.0955,0.589,rockabilly
Pink Floyd,Money,True,https://www.whosampled.com/Pink-Floyd/Money/,1973,40,0,43,0,0,0,0vFOzaXqZHahrZp6enQwQb,73,382834,0.468,0.536,0.144,0.024,0.00199,-10.422,0.269,0.785,psych-rock
The Doobie Brothers,Long Train Runnin',True,https://www.whosampled.com/The-Doobie-Brothers/Long-Train-Runnin%27/,1973,23,0,41,0,3,0,4nXkbcTj3nyww1cHkw5RAP,72,207266,0.575,0.912,0.0393,0.0916,0.00211,-7.275,0.0562,0.843,blues
Manu Dibango,Soul Makossa,True,https://www.whosampled.com/Manu-Dibango/Soul-Makossa/,1972,81,0,18,0,1,0,3U8py45D86LbBF6jZtaxMH,0,265586,0.817,0.794,0.0752,0.0563,0.229,-8.324,0.0687,0.921,afrobeat
The Manhattans,There's No Me Without You,True,https://www.whosampled.com/The-Manhattans/There%27s-No-Me-Without-You/,1973,7,0,0,0,0,0,5tqgvcRaFZYV2Wu8xWgG3R,32,217440,0.46,0.518,0.0494,0.213,1.39e-06,-11.574,0.0847,0.51,disco
Perry Como,And I Love You So,True,https://www.whosampled.com/Perry-Como/And-I-Love-You-So/,1973,0,0,0,1,0,0,1naVD19eofGpFf6wosmHIe,57,197626,0.415,0.22,0.0261,0.878,0.651,-17.47,0.125,0.268,j-pop
Elton John,Daniel,True,https://www.whosampled.com/Elton-John/Daniel/,1973,5,0,38,0,0,0,1BvJmtaXsqtH438BcDPeBb,67,234666,0.688,0.477,0.029,0.38,4.93e-05,-11.945,0.0864,0.897,piano
Stealers Wheel,Stuck In The Middle With You,True,https://www.whosampled.com/Stealers-Wheel/Stuck-In-The-Middle/,1972,1,0,5,0,0,0,2wwYEAmYVc9wyIHjVG111K,0,205306,0.768,0.759,0.0348,0.134,9.56e-05,-4.472,0.0531,0.96,folk
Steely Dan,Reelin' In The Years,True,https://www.whosampled.com/Steely-Dan/Reelin%27-In-The-Years/,1972,3,0,10,0,0,0,5RTYEflSyR3t9mp6nX7bjf,0,275466,0.52,0.758,0.0363,0.115,0.0,-9.92,0.109,0.706,country
The New Birth,I Can Understand It,True,https://www.whosampled.com/The-New-Birth/I-Can-Understand-It/,1972,0,0,0,1,0,0,65x1aCYMTLRNitjuWzWjL8,32,383746,0.774,0.819,0.0901,0.17,0.0,-9.421,0.0304,0.847,disco
The Rolling Stones,You Can't Always Get What You Want,True,https://www.whosampled.com/The-Rolling-Stones/You-Can%27t-Always-Get-What-You-Want/,1969,4,0,37,0,1,0,6lFZbCc7pn6Lme1NP7qQqQ,68,448720,0.32,0.62,0.0594,0.64,6.36e-05,-9.686,0.253,0.472,british
Lou Reed,Walk On the Wild Side,True,https://www.whosampled.com/Lou-Reed/Walk-On-the-Wild-Side/,1972,31,0,53,0,0,0,5p3JunprHCxClJjOmcLV8G,73,254173,0.575,0.318,0.109,0.683,0.000202,-16.729,0.0934,0.385,psych-rock
Roberta Flack,Killing Me Softly With His Song,True,https://www.whosampled.com/Roberta-Flack/Killing-Me-Softly/,1972,0,0,1,0,0,0,3gsCAGsWr6pUm1Vy7CPPob,72,286920,0.476,0.381,0.0342,0.727,0.0,-10.238,0.0614,0.33,disco
Don McLean,If We Try,True,https://www.whosampled.com/Don-McLean/If-We-Try/,1972,0,0,2,0,0,0,6YZJDrFMivIsby2R4J8mtb,0,215226,0.565,0.403,0.0303,0.674,0.0,-12.425,0.103,0.48,folk
The O'Jays,Love Train,True,https://www.whosampled.com/The-O%27Jays/Love-Train/,1972,6,0,23,0,0,0,28285KFbyCq8sJofn58qlD,70,178400,0.743,0.572,0.0493,0.186,1.44e-05,-9.627,0.163,0.675,disco
The Spinners,Could It Be I'm Falling in Love,True,https://www.whosampled.com/The-Spinners/Could-It-Be-I%27m-Falling-in-Love/,1972,20,0,21,0,0,0,5cCcTvZstIyX4Rg18MhVOJ,0,249733,0.382,0.727,0.0861,0.729,0.0,-6.677,0.196,0.826,disco
Elton John,Crocodile Rock,True,https://www.whosampled.com/Elton-John/Crocodile-Rock/,1972,5,0,35,0,0,0,6WCeFNVAXUtNczb7lqLiZU,73,235440,0.621,0.8,0.0344,0.0263,1.51e-05,-7.284,0.0591,0.968,piano
John Denver,Rocky Mountain High,True,https://www.whosampled.com/John-Denver/Rocky-Mountain-High/,1972,1,0,8,0,0,0,1ne9wOtDF2jM6Cm8WBkaER,67,283640,0.455,0.437,0.0278,0.314,0.0,-11.411,0.501,0.724,folk
Steely Dan,Do It Again,True,https://www.whosampled.com/Steely-Dan/Do-It-Again/,1972,14,0,44,0,0,0,3Lu4WAsmpag6CZSN0H3Wor,0,354933,0.695,0.583,0.0303,0.157,7.61e-05,-8.265,0.0576,0.96,country
Stevie Wonder,Superstition,True,https://www.whosampled.com/Stevie-Wonder/Superstition/,1972,60,0,91,0,1,0,4gcTWm58MmrRDhPjyLZRIj,0,267733,0.611,0.583,0.0668,0.057,0.0195,-14.182,0.0857,0.877,funk
Ray Price,She's Got to Be a Saint,True,https://www.whosampled.com/Ray-Price/She%27s-Got-to-Be-a-Saint/,1972,3,0,0,0,0,0,0md3dDLRwrsgBQ59CfgmXO,16,228266,0.414,0.299,0.0303,0.858,0.212,-12.293,0.128,0.447,honky-tonk
Four Tops,Keeper Of The Castle,True,https://www.whosampled.com/Four-Tops/Keeper-Of-The-Castle/,1972,6,0,0,0,0,0,1DDjP27UEP7avthMjxfOtU,1,180493,0.583,0.671,0.08,0.443,0.0,-7.764,0.0597,0.95,disco
Lobo,I'd Love You to Want Me,True,https://www.whosampled.com/Lobo/I%27d-Love-You-to-Want-Me/,1972,7,0,37,0,0,0,71CXzHYYOyNqgtVFpNdeCS,67,247640,0.431,0.543,0.0394,0.122,0.000123,-9.96,0.0598,0.44,folk
The Moody Blues,Nights In White Satin,True,https://www.whosampled.com/The-Moody-Blues/Nights-In-White-Satin/,1967,11,0,107,0,0,0,5w1ingzqrsJka9nlnEFB64,56,264997,0.19,0.344,0.0309,0.252,0.327,-12.064,0.194,0.218,psych-rock
Mott The Hoople,All the Young Dudes,True,https://www.whosampled.com/Mott-The-Hoople/All-the-Young-Dudes/,1972,4,0,24,0,0,0,0WNGPpmWqzPnk0psUhJ3SX,64,211066,0.429,0.668,0.044,0.208,0.0,-7.539,0.538,0.398,power-pop
Elvis Presley,Burning Love,True,https://www.whosampled.com/Elvis-Presley/Burning-Love/,1972,4,0,24,1,0,0,7zMUCLm1TN9o9JlLISztxO,74,170293,0.66,0.748,0.0284,0.0993,0.00585,-11.206,0.283,0.972,rock-n-roll
The Doobie Brothers,Listen to the Music,True,https://www.whosampled.com/The-Doobie-Brothers/Listen-to-the-Music/,1972,6,0,24,0,1,0,7Ar4G7Ci11gpt6sfH9Cgz5,76,227266,0.645,0.598,0.0335,0.221,3.53e-06,-13.18,0.0721,0.913,blues
Donny Hathaway,I Love You More than You’ll Ever Know,True,https://www.whosampled.com/Donny-Hathaway/I-Love-You-More-than-Youll-Ever-Know/,1972,0,0,2,0,0,0,0zxgHGktc814fwz84UpFLJ,0,320280,0.358,0.243,0.0369,0.755,0.000157,-14.29,0.113,0.22,funk
Rod Stewart,You Wear It Well,True,https://www.whosampled.com/Rod-Stewart/You-Wear-It-Well/,1972,0,0,4,0,0,0,4Ma1qNM1X6iz4s3rKBTmRw,0,261760,0.543,0.682,0.0313,0.434,6.75e-06,-6.928,0.252,0.865,rock
Raspberries,Go All The Way,True,https://www.whosampled.com/Raspberries/Go-All-The-Way/,1972,2,0,6,0,0,0,75GQIYnRaBg7ndHxhfYuQy,62,205346,0.305,0.849,0.0999,0.548,0.000134,-4.892,0.0995,0.555,j-rock
Gilbert O'Sullivan,Alone Again (Naturally),True,https://www.whosampled.com/Gilbert-O%27Sullivan/Alone-Again/,1972,0,0,1,0,0,0,54pvEYFocTlvIAQOfXSjqV,30,221373,0.558,0.528,0.032,0.625,7.49e-05,-6.265,0.104,0.606,disco
Ariana DeBose;David Alvarez;Ana Isabelle;Jennifer Florentino;Natalie Toro;Arianna Rosario;Ilda Mason;Jeanette Delgado;Annelise Cepero;Tanairi Sade Vazquez;Jamila Velazquez;Edriz E. Rosa Pérez;Melody Martí;Gaby Diaz;Juliette Feliciano;Isabella Ward;Maria Alexis Rodriguez;Yesenia Ayala;Gabriela M. Soto;Sebastian Serra;Julius Anthony Rubio;Ricardo A. Zayas;Yurel Echezarreta;Kelvin Delgado;Ricky Ubeda;Carlos Sánchez Falú;Adriel Flete;Jacob Guzman;Carlos E. Gonzalez;David Avilés Morales;Andrei Chagas;David Guzman,America,True,https://www.whosampled.com/Ariana-DeBose/America/,1972,0,0,3,0,0,0,7guz8LWGuiHSvp19OUxmbQ,49,297666,0.521,0.419,0.109,0.55,9.17e-05,-12.54,0.726,0.827,show-tunes
The Rolling Stones,Happy,True,https://www.whosampled.com/The-Rolling-Stones/Happy/,1972,0,0,7,0,0,0,34OVMKNbZGdYT04LRMx5w9,34,185933,0.552,0.894,0.0292,0.328,0.938,-3.835,0.515,0.968,british
Alice Cooper,School's Out,True,https://www.whosampled.com/Alice-Cooper/School%27s-Out/,1972,11,0,48,0,0,0,1tIq1IvXMN4fPXNYQQenfn,0,210106,0.292,0.745,0.0463,0.0506,0.125,-9.138,0.675,0.347,hard-rock
Bill Withers,Lean on Me,True,https://www.whosampled.com/Bill-Withers/Lean-on-Me/,1972,23,0,96,0,0,0,3M8FzayQWtkvOhqMn2V4T2,70,258834,0.619,0.22,0.0672,0.782,1.19e-05,-13.843,0.124,0.426,soul
Derek & The Dominos,Layla,True,https://www.whosampled.com/Derek/Layla/,1972,11,0,5,0,0,0,2kkvB3RNRzwjFdGhaUA0tz,74,423840,0.404,0.902,0.0665,0.577,0.297,-3.88,0.287,0.497,blues
J.J. Cale,After Midnight,False,,1972,23,0,10,0,0,0,1PC5GV3OaoXx5em8ttQOMI,66,143693,0.694,0.306,0.0353,0.171,0.0736,-19.315,0.0866,0.521,blues
The Staple Singers,I'll Take You There,True,https://www.whosampled.com/The-Staple-Singers/I%27ll-Take-You-There/,1972,47,0,20,0,0,0,0bBrzWjLjJiWKMveUiQqF4,0,194506,0.864,0.594,0.0448,0.156,8.34e-05,-9.421,0.111,0.841,soul
The Rolling Stones,Tumbling Dice,True,https://www.whosampled.com/The-Rolling-Stones/Tumbling-Dice/,1972,0,0,11,0,0,0,4hq0S6wznq7SHDyMOFXL9i,64,226333,0.615,0.91,0.0347,0.5,0.511,-4.248,0.281,0.77,british
Donny Hathaway,Giving Up,True,https://www.whosampled.com/Donny-Hathaway/Giving-Up/,1971,26,0,2,1,0,0,1OWoUwZfj3O5L3Ldjaq9cN,0,232361,0.427,0.23,0.0353,0.764,1.6e-06,-11.317,0.327,0.109,funk
America,A Horse with No Name,True,https://www.whosampled.com/America/A-Horse/,1971,2,0,19,0,0,0,2VmyG10PAR0ZyTUtgOp5Wf,0,252239,0.653,0.507,0.0534,0.687,0.0147,-17.18,0.155,0.831,country
Neil Young,Heart Of Gold,True,https://www.whosampled.com/Neil-Young/Heart-Of-Gold/,1971,4,0,39,0,0,0,5vd1QZ0tdXOExiegC55IAS,74,188440,0.55,0.525,0.0275,0.288,0.0172,-8.754,0.106,0.806,singer-songwriter
Bread,Everything I Own,True,https://www.whosampled.com/Bread/Everything-I-Own/,1972,2,0,52,0,0,0,52VIdyKqp1pJRSyUQaxKUA,70,187000,0.365,0.338,0.0322,0.735,0.0,-13.406,0.104,0.446,folk
Elton John,Tiny Dancer,True,https://www.whosampled.com/Elton-John/Tiny-Dancer/,1971,8,0,39,0,0,0,2TVxnKdb3tqe1nhQWwwZCO,78,377093,0.414,0.428,0.0278,0.382,0.000243,-11.097,0.148,0.282,piano
Al Green,Let's Stay Together,True,https://www.whosampled.com/Al-Green/Let%27s-Stay-Together/,1971,41,0,104,0,0,0,4wASBXZ15QVnypp0SY8Jhm,31,199396,0.756,0.401,0.0529,0.587,0.0114,-10.7,0.0541,0.52,blues
Faces,Stay with Me,True,https://www.whosampled.com/Faces/Stay/,1969,2,0,0,0,0,0,7fLTytvnvxy653VWxflTRf,66,279360,0.458,0.869,0.032,0.0969,0.0596,-8.381,0.357,0.813,psych-rock
