artists,track_name,URL_Found,Whosampled_URL,Real_Year,Sampled_By_Count,Is_Sample_Of,Covered_By_Count,Is_Cover_Of,Remixed_By_Count,Is_Remix_Of
Travis Scott,HIGHEST IN THE ROOM,True,https://www.whosampled.com/Travis-Scott/HIGHEST-IN-THE-ROOM/,2019,5,0,6,0,1,0
Dan + Shay;Justin Bieber,"10,000 Hours (with Justin Bieber)",False,,,,,,,,
DaBaby,BOP,True,https://www.whosampled.com/DaBaby/BOP/,2019,1,0,0,0,0,0
Chris Brown;Drake,No Guidance (feat. Drake),True,https://www.whosampled.com/Chris-Brown/No-Guidance/,2019,6,0,2,0,0,0
KAROL G;Nicki Minaj,Tusa,True,https://www.whosampled.com/KAROL-G/Tusa/,2019,0,0,7,0,0,0
美波,DROP,False,,,,,,,,
Justin Bieber,Yummy,True,https://www.whosampled.com/Justin-Bieber/Yummy/,2020,5,0,8,0,2,0
Doja Cat,Boss Bitch,True,https://www.whosampled.com/Doja-Cat/Boss-Bitch/,2020,3,0,3,0,0,0
The Weeknd,After Hours,True,https://www.whosampled.com/The-Weeknd/After-Hours/,2020,1,0,3,0,1,0
Dua Lipa,Physical,True,https://www.whosampled.com/Dua-Lipa/Physical/,2020,3,0,7,0,8,0
Bad Bunny,La Difícil,True,https://www.whosampled.com/Bad-Bunny/La-Difícil/,2020,1,0,0,0,0,0
Bad Bunny,Si Veo a Tu Mamá,True,https://www.whosampled.com/Bad-Bunny/Si-Veo-a-Tu-Mamá/,2020,0,0,2,0,0,0
Bad Bunny,Vete,True,https://www.whosampled.com/Bad-Bunny/Vete/,2019,0,0,3,0,0,0
Idina Menzel;AURORA,Into the Unknown,True,https://www.whosampled.com/Idina-Menzel/Into-the-Unknown/,2019,0,0,15,0,0,0
Selena Gomez,Lose You To Love Me,True,https://www.whosampled.com/Selena-Gomez/Lose-You-To-Love-Me/,2019,1,0,23,0,0,0
Lizzo,Good as Hell,True,https://www.whosampled.com/Lizzo/Good-as-Hell/,2016,4,0,7,0,5,0
Bad Bunny;Daddy Yankee,La Santa,True,https://www.whosampled.com/Bad-Bunny/La-Santa/,2020,0,0,2,0,0,0
Billie Eilish,bad guy,True,https://www.whosampled.com/Billie-Eilish/bad-guy/,2019,26,0,54,0,1,0
BTS,ON,True,https://www.whosampled.com/BTS/ON/,2020,0,0,1,0,0,0
SHAED;ZAYN,Trampoline (with ZAYN),True,https://www.whosampled.com/SHAED/Trampoline/,2018,0,0,7,0,2,0
Jonas Brothers,Sucker,True,https://www.whosampled.com/Jonas-Brothers/Sucker/,2019,5,0,26,0,0,0
BTS,My Time,True,https://www.whosampled.com/BTS/My-Time/,2020,0,0,1,0,0,0
BTS,Filter,True,https://www.whosampled.com/BTS/Filter/,,0,0,0,0,0,0
Lizzo,Truth Hurts,True,https://www.whosampled.com/Lizzo/Truth-Hurts/,2017,5,0,7,0,3,0
Justin Bieber,Come Around Me,True,https://www.whosampled.com/Justin-Bieber/Come-Around-Me/,2020,0,0,0,0,0,0
Justin Bieber,All Around Me,True,https://www.whosampled.com/Justin-Bieber/All-Around-Me/,2020,0,0,1,0,0,0
DaniLeigh;Chris Brown,Easy,True,https://www.whosampled.com/DaniLeigh/Easy/,,0,0,0,0,0,0
Halsey,Graveyard,True,https://www.whosampled.com/Halsey/Graveyard/,2019,1,0,7,0,1,0
BTS,Black Swan,True,https://www.whosampled.com/BTS/Black-Swan/,2020,0,0,2,0,0,0
Lady A,What If I Never Get Over You,True,https://www.whosampled.com/Lady-A/What-If-I-Never-Get-Over-You/,,0,0,0,0,0,0
Taylor Swift,Lover,True,https://www.whosampled.com/Taylor-Swift/Lover/,2019,1,0,18,0,2,0
John Legend,Conversations in the Dark,True,https://www.whosampled.com/John-Legend/Conversations-in-the-Dark/,2020,0,0,2,0,0,0
Lil Tjay,20/20,True,https://www.whosampled.com/Lil-Tjay/2020/,,0,0,0,0,0,0
Ant Saunders,Yellow Hearts,True,https://www.whosampled.com/Ant-Saunders/Yellow-Hearts/,2019,1,0,3,0,1,0
DJ Snake;J Balvin;Tyga,Loco Contigo,True,https://www.whosampled.com/DJ-Snake/Loco-Contigo/,2019,7,0,2,0,2,0
Anuel AA;Daddy Yankee;KAROL G;Ozuna;J Balvin,China,True,https://www.whosampled.com/Anuel-AA/China/,2019,0,0,4,0,0,0
Ellie Goulding;Juice WRLD,Hate Me (with Juice WRLD),True,https://www.whosampled.com/Ellie-Goulding/Hate-Me/,2019,1,0,4,0,2,0
XXXTENTACION;PnB Rock;Trippie Redd,bad vibes forever,True,https://www.whosampled.com/XXXTENTACION/bad-vibes-forever/,2019,0,0,2,0,0,0
Idina Menzel;Evan Rachel Wood,Show Yourself,True,https://www.whosampled.com/Idina-Menzel/Show-Yourself/,2019,0,0,5,0,0,0
Billie Eilish,all the good girls go to hell,True,https://www.whosampled.com/Billie-Eilish/all-the-good-girls-go-to-hell/,2019,3,0,10,0,0,0
Lil Tjay,F.N,True,https://www.whosampled.com/Lil-Tjay/FN/,,0,0,0,0,0,0
J Balvin;Bad Bunny,LA CANCIÓN,True,https://www.whosampled.com/J-Balvin/LA-CANCIÓN/,2019,0,0,5,0,0,0
Marshmello;Kane Brown,One Thing Right,True,https://www.whosampled.com/Marshmello/One-Thing-Right/,2019,0,0,5,0,8,0
Kygo;Whitney Houston,Higher Love,True,https://www.whosampled.com/Kygo/Higher-Love/,2019,4,0,11,0,0,1
BTS;Lauv,Make It Right (feat. Lauv),True,https://www.whosampled.com/BTS/Make-It-Right/,2019,0,0,3,0,2,0
Bad Bunny;Tainy,Callaita,True,https://www.whosampled.com/Bad-Bunny/Callaita/,2019,0,0,1,0,0,0
Ariana Grande;Social House,boyfriend (with Social House),True,https://www.whosampled.com/Ariana-Grande/boyfriend/,2019,0,0,7,0,0,0
Shawn Mendes,If I Can't Have You,True,https://www.whosampled.com/Shawn-Mendes/If-I-Can%27t-Have-You/,2019,2,0,12,0,1,0
Carrie Underwood,Southbound,True,https://www.whosampled.com/Carrie-Underwood/Southbound/,,0,0,0,0,0,0
Halsey,Without Me,True,https://www.whosampled.com/Halsey/Without-Me/,2018,6,0,16,0,2,0
j-hope;Becky G,Chicken Noodle Soup (feat. Becky G),True,https://www.whosampled.com/j-hope/Chicken-Noodle-Soup/,2019,0,0,3,1,0,0
Tainy;Anuel AA;Ozuna,Adicto,True,https://www.whosampled.com/Tainy/Adicto/,2019,0,0,2,0,0,0
Dan + Shay,Speechless,False,,,,,,,,
Ali Gatie,It's You,True,https://www.whosampled.com/Ali-Gatie/It%27s-You/,2019,1,0,1,0,0,0
Cardi B,Press,True,https://www.whosampled.com/Cardi-B/Press/,2019,1,0,2,0,0,0
Panic! At The Disco,"Hey Look Ma, I Made It",False,,,,,,,,
Lana Del Rey,Doin' Time,True,https://www.whosampled.com/Lana-Del-Rey/Doin%27-Time/,2019,0,0,2,1,0,0
Ariana Grande,7 rings,True,https://www.whosampled.com/Ariana-Grande/7-rings/,2019,12,0,16,0,1,0
Morgan Wallen,Whiskey Glasses,True,https://www.whosampled.com/Morgan-Wallen/Whiskey-Glasses/,2018,0,0,1,0,0,0
Blake Shelton,God's Country,True,https://www.whosampled.com/Blake-Shelton/God%27s-Country/,2019,0,0,4,0,0,0
The Chainsmokers;Bebe Rexha,Call You Mine,True,https://www.whosampled.com/The-Chainsmokers/Call-You-Mine/,2019,1,0,3,0,6,0
for KING & COUNTRY,God Only Knows,False,,,,,,,,
Offset;Cardi B,Clout,True,https://www.whosampled.com/Offset/Clout/,2019,4,0,2,0,0,0
The Chainsmokers;ILLENIUM;Lennon Stella,Takeaway,True,https://www.whosampled.com/The-Chainsmokers/Takeaway/,2019,1,0,2,0,6,0
Marshmello;Bastille,Happier,True,https://www.whosampled.com/Marshmello/Happier/,2018,6,0,21,0,12,0
Ava Max,Sweet but Psycho,True,https://www.whosampled.com/Ava-Max/Sweet-but-Psycho/,2018,11,0,18,0,7,0
J Balvin;Bad Bunny,QUE PRETENDES,True,https://www.whosampled.com/J-Balvin/QUE-PRETENDES/,2019,0,0,1,0,0,0
Lady Gaga;Bradley Cooper,Shallow,True,https://www.whosampled.com/Lady-Gaga/Shallow/,2018,3,0,59,0,0,0
Panic! At The Disco,High Hopes,False,,,,,,,,
Travis Scott,SICKO MODE,True,https://www.whosampled.com/Travis-Scott/SICKO-MODE/,2018,44,0,10,0,1,0
NF,The Search,True,https://www.whosampled.com/NF/The-Search/,2019,1,0,2,0,0,0
Halsey,Nightmare,True,https://www.whosampled.com/Halsey/Nightmare/,2019,1,0,7,0,0,0
Travis Scott,WAKE UP,True,https://www.whosampled.com/Travis-Scott/WAKE-UP/,2018,3,0,1,0,0,0
benny blanco;Halsey;Khalid,Eastside (with Halsey & Khalid),True,https://www.whosampled.com/benny-blanco/Eastside/,2018,1,0,12,0,0,0
Billie Eilish,ocean eyes,True,https://www.whosampled.com/Billie-Eilish/ocean-eyes/,2015,9,0,18,0,4,0
Cardi B;Bruno Mars,Please Me,True,https://www.whosampled.com/Cardi-B/Please-Me/,2019,0,0,3,0,0,0
Ariana Grande,"break up with your girlfriend, i'm bored",True,https://www.whosampled.com/Ariana-Grande/break-up/,,0,0,0,0,0,0
Marshmello;CHVRCHES,Here With Me,True,https://www.whosampled.com/Marshmello/Here/,,0,0,0,0,0,0
Ozuna,Baila Baila Baila,True,https://www.whosampled.com/Ozuna/Baila-Baila-Baila/,2019,0,0,2,0,1,0
Marshmello;A Day To Remember,Rescue Me,True,https://www.whosampled.com/Marshmello/Rescue-Me/,,0,0,0,0,0,0
Luke Combs,Beautiful Crazy,True,https://www.whosampled.com/Luke-Combs/Beautiful-Crazy/,2018,0,0,3,0,0,0
Billie Eilish,bury a friend,True,https://www.whosampled.com/Billie-Eilish/bury-a-friend/,2019,4,0,18,0,0,0
Avicii,Heaven,True,https://www.whosampled.com/Avicii/Heaven/,2019,0,0,3,0,1,0
Cody Johnson,On My Way to You,True,https://www.whosampled.com/Cody-Johnson/On-My-Way-to-You/,,0,0,0,0,0,0
BTS;Halsey,Boy With Luv (feat. Halsey),True,https://www.whosampled.com/BTS/Boy/,,0,0,0,0,0,0
The Chainsmokers;5 Seconds of Summer,Who Do You Love,True,https://www.whosampled.com/The-Chainsmokers/Who-Do-You-Love/,2019,0,0,6,0,1,0
Mabel,Don't Call Me Up,True,https://www.whosampled.com/Mabel/Don%27t-Call-Me-Up/,2019,1,0,7,0,5,0
Lil Dicky,Earth,True,https://www.whosampled.com/Lil-Dicky/Earth/,2019,2,0,1,0,0,0
Maluma,HP,True,https://www.whosampled.com/Maluma/HP/,2019,0,0,3,0,0,0
Bazzi,Paradise,True,https://www.whosampled.com/Bazzi/Paradise/,2019,0,0,0,0,6,0
Lil Baby;Gunna,Drip Too Hard,True,https://www.whosampled.com/Lil-Baby/Drip-Too-Hard/,2018,6,0,4,0,0,0
Ariana Grande,"thank u, next",True,https://www.whosampled.com/Ariana-Grande/thank-u-next/,,0,0,0,0,0,0
Pinkfong,Baby Shark,True,https://www.whosampled.com/Pinkfong/Baby-Shark/,2016,9,0,15,0,4,0
Lauv;Troye Sivan,i'm so tired...,True,https://www.whosampled.com/Lauv/i%27m-so-tired/,,0,0,0,0,0,0
Billie Eilish,you should see me in a crown,True,https://www.whosampled.com/Billie-Eilish/you-should-see-me-in-a-crown/,2018,2,0,5,0,0,0
Avicii;Aloe Blacc,SOS,True,https://www.whosampled.com/Avicii/SOS/,2019,7,0,7,0,1,0
Billie Eilish,wish you were gay,True,https://www.whosampled.com/Billie-Eilish/wish-you-were-gay/,2019,2,0,10,0,0,0
Ellie Goulding;Diplo;Swae Lee,Close To Me,True,https://www.whosampled.com/Ellie-Goulding/Close-To-Me/,2018,2,0,4,0,5,0
Lauren Daigle,You Say,True,https://www.whosampled.com/Lauren-Daigle/You-Say/,2018,3,0,16,0,0,0
Anuel AA;KAROL G,Secreto,True,https://www.whosampled.com/Anuel-AA/Secreto/,2019,0,0,1,0,0,0
5 Seconds of Summer,Youngblood,True,https://www.whosampled.com/5-Seconds-of-Summer/Youngblood/,2018,1,0,13,0,1,0
Marshmello;Tyga;Chris Brown,Light It Up (with Tyga & Chris Brown),True,https://www.whosampled.com/Marshmello/Light-It-Up/,2019,0,0,2,0,0,0
BLACKPINK,Kill This Love,True,https://www.whosampled.com/BLACKPINK/Kill-This-Love/,2019,4,0,4,0,0,0
Imagine Dragons,Bad Liar,True,https://www.whosampled.com/Imagine-Dragons/Bad-Liar/,2018,1,0,5,0,0,0
Alec Benjamin,Let Me Down Slowly,True,https://www.whosampled.com/Alec-Benjamin/Let-Me-Down-Slowly/,2019,1,0,7,0,0,0
Michael Ray,One That Got Away,True,https://www.whosampled.com/Michael-Ray/One-That-Got-Away/,,0,0,0,0,0,0
Bad Bunny;Drake,MIA,True,https://www.whosampled.com/Bad-Bunny/MIA/,2018,3,0,6,0,0,0
Dan + Shay,Tequila,False,,,,,,,,
Five Finger Death Punch;Kenny Wayne Shepherd;Brantley Gilbert;Brian May,"Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)",True,https://www.whosampled.com/Five-Finger-Death-Punch/Blue-On-Black/,2018,0,0,2,1,0,0
FLETCHER,Undrunk,True,https://www.whosampled.com/FLETCHER/Undrunk/,2019,0,0,1,0,0,0
Billie Eilish;Khalid,lovely (with Khalid),True,https://www.whosampled.com/Billie-Eilish/lovely/,2018,11,0,11,0,0,0
Cardi B;Bad Bunny;J Balvin,I Like It,True,https://www.whosampled.com/Cardi-B/I-Like-It/,2018,8,0,4,0,2,0
DJ Snake;Selena Gomez;Ozuna;Cardi B,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",True,https://www.whosampled.com/DJ-Snake/Taki-Taki/,2018,5,0,6,0,0,0
Kodak Black,Calling My Spirit,True,https://www.whosampled.com/Kodak-Black/Calling-My-Spirit/,2018,1,0,0,0,0,0
Bebe Rexha,Last Hurrah,True,https://www.whosampled.com/Bebe-Rexha/Last-Hurrah/,2019,0,0,3,0,1,0
Anuel AA;Romeo Santos,Ella Quiere Beber - Remix,True,https://www.whosampled.com/Anuel-AA/Ella-Quiere-Beber---Remix/,,0,0,0,0,0,0
Midland,Burn Out,True,https://www.whosampled.com/Midland/Burn-Out/,,0,0,0,0,0,0
The Chainsmokers;Kelsea Ballerini,This Feeling,True,https://www.whosampled.com/The-Chainsmokers/This-Feeling/,2018,1,0,3,0,4,0
Mark Ronson;Miley Cyrus,Nothing Breaks Like a Heart (feat. Miley Cyrus),True,https://www.whosampled.com/Mark-Ronson/Nothing-Breaks-Like-a-Heart/,2018,0,0,7,0,4,0
John Mayer,I Guess I Just Feel Like,True,https://www.whosampled.com/John-Mayer/I-Guess-I-Just-Feel-Like/,2019,0,0,2,0,0,0
Gesaffelstein;The Weeknd,Lost in the Fire (feat. The Weeknd),True,https://www.whosampled.com/Gesaffelstein/Lost-in-the-Fire/,2019,1,0,4,0,0,0
Loud Luxury;Brando,Body,True,https://www.whosampled.com/Loud-Luxury/Body/,2018,1,0,1,0,8,0
Zedd;Katy Perry,365,True,https://www.whosampled.com/Zedd/365/,2019,0,0,3,0,4,0
Travis Scott,YOSEMITE,True,https://www.whosampled.com/Travis-Scott/YOSEMITE/,2018,3,0,0,0,0,0
サザンオールスターズ,YOU,False,,,,,,,,
Zara Larsson,Ruin My Life,True,https://www.whosampled.com/Zara-Larsson/Ruin-My-Life/,2018,0,0,7,0,3,0
Kacey Musgraves,Rainbow,True,https://www.whosampled.com/Kacey-Musgraves/Rainbow/,2018,0,0,8,0,0,0
Marshmello,Alone,True,https://www.whosampled.com/Marshmello/Alone/,2016,16,0,4,0,6,0
Bazzi;Camila Cabello,Beautiful (feat. Camila Cabello),True,https://www.whosampled.com/Bazzi/Beautiful/,2017,0,0,3,0,7,0
benny blanco;Juice WRLD;Brendon Urie,Roses (with Juice WRLD feat. Brendon Urie),True,https://www.whosampled.com/benny-blanco/Roses/,2018,0,0,0,0,0,0
XXXTENTACION,Sauce!,True,https://www.whosampled.com/XXXTENTACION/Sauce/,,0,0,0,0,0,0
XXXTENTACION,BAD!,True,https://www.whosampled.com/XXXTENTACION/BAD/,,0,0,0,0,0,0
Imagine Dragons,Natural,True,https://www.whosampled.com/Imagine-Dragons/Natural/,2018,5,0,6,0,0,0
Silk City;Dua Lipa;Diplo;Mark Ronson,Electricity (with Dua Lipa),True,https://www.whosampled.com/Silk-City/Electricity/,2018,2,0,3,0,4,0
Metro Boomin;Gunna,Space Cadet (feat. Gunna),True,https://www.whosampled.com/Metro-Boomin/Space-Cadet/,2018,2,0,0,0,0,0
Billie Eilish,idontwannabeyouanymore,True,https://www.whosampled.com/Billie-Eilish/idontwannabeyouanymore/,2017,1,0,10,0,0,0
6ix9ine;Tory Lanez,KIKA,True,https://www.whosampled.com/6ix9ine/KIKA/,2018,0,0,1,0,0,0
Katy Perry,Cozy Little Christmas,True,https://www.whosampled.com/Katy-Perry/Cozy-Little-Christmas/,2018,1,0,2,0,0,0
6ix9ine;Nicki Minaj;Kanye West,MAMA,True,https://www.whosampled.com/6ix9ine/MAMA/,2018,2,0,1,0,0,0
lovelytheband,broken,True,https://www.whosampled.com/lovelytheband/broken/,2018,0,0,4,0,1,0
XXXTENTACION,Guardian angel,True,https://www.whosampled.com/XXXTENTACION/Guardian-angel/,2018,0,0,0,0,0,0
Ariana Grande,God is a woman,True,https://www.whosampled.com/Ariana-Grande/God-is-a-woman/,2018,5,0,8,0,0,0
XXXTENTACION,I don’t let go,True,https://www.whosampled.com/XXXTENTACION/I-dont-let-go/,,0,0,0,0,0,0
XXXTENTACION;Kanye West;Travis Barker,One Minute (feat. Kanye West & Travis Barker),True,https://www.whosampled.com/XXXTENTACION/One-Minute/,2018,1,0,0,0,0,0
XXXTENTACION,Train food,True,https://www.whosampled.com/XXXTENTACION/Train-food/,,0,0,0,0,0,0
XXXTENTACION,what are you so afraid of,True,https://www.whosampled.com/XXXTENTACION/what-are-you-so-afraid-of/,,0,0,0,0,0,0
XXXTENTACION,STARING AT THE SKY,True,https://www.whosampled.com/XXXTENTACION/STARING-AT-THE-SKY/,,0,0,0,0,0,0
6ix9ine;A Boogie Wit da Hoodie,WAKA,True,https://www.whosampled.com/6ix9ine/WAKA/,,0,0,0,0,0,0
6ix9ine;Lil Baby,TIC TOC,True,https://www.whosampled.com/6ix9ine/TIC-TOC/,,0,0,0,0,0,0
6ix9ine;Nicki Minaj;Murda Beatz,FEFE,True,https://www.whosampled.com/6ix9ine/FEFE/,2018,1,0,2,0,0,0
Cardi B;Kehlani,Ring,True,https://www.whosampled.com/Cardi-B/Ring/,,0,0,0,0,0,0
6ix9ine;Bobby Shmurda,STOOPID,True,https://www.whosampled.com/6ix9ine/STOOPID/,2018,2,0,2,0,0,0
Bebe Rexha,I'm a Mess,True,https://www.whosampled.com/Bebe-Rexha/I%27m-a-Mess/,2018,0,0,3,0,3,0
6ix9ine;Anuel AA,BEBE,True,https://www.whosampled.com/6ix9ine/BEBE/,2018,0,0,0,0,0,0
Lauv,I Like Me Better,True,https://www.whosampled.com/Lauv/I-Like-Me-Better/,2017,1,0,15,0,4,0
XXXTENTACION,SAD!,True,https://www.whosampled.com/XXXTENTACION/SAD/,,0,0,0,0,0,0
Queen,Bohemian Rhapsody,True,https://www.whosampled.com/Queen/Bohemian-Rhapsody/,1975,88,0,142,0,1,0
AJR,Burn the House Down,True,https://www.whosampled.com/AJR/Burn-the-House-Down/,,0,0,0,0,0,0
Selena Gomez,Back To You,True,https://www.whosampled.com/Selena-Gomez/Back-To-You/,2018,1,0,8,0,3,0
Calvin Harris;Sam Smith;Jessie Reyez,Promises (with Sam Smith),True,https://www.whosampled.com/Calvin-Harris/Promises/,2018,1,0,9,0,8,0
Zedd;Maren Morris;Grey,The Middle,True,https://www.whosampled.com/Zedd/The-Middle/,2018,9,0,18,0,0,0
Steve Aoki;BTS,Waste It On Me,True,https://www.whosampled.com/Steve-Aoki/Waste-It-On-Me/,2018,0,0,2,0,4,0
Ariana Grande,no tears left to cry,True,https://www.whosampled.com/Ariana-Grande/no-tears-left-to-cry/,2018,4,0,14,0,2,0
Dua Lipa;BLACKPINK,Kiss and Make Up,True,https://www.whosampled.com/Dua-Lipa/Kiss-and-Make-Up/,2018,0,0,5,0,1,0
Weezer,Africa,True,https://www.whosampled.com/Weezer/Africa/,2018,2,0,2,1,1,0
Bebe Rexha;Florida Georgia Line,Meant to Be,True,https://www.whosampled.com/Bebe-Rexha/Meant-to-Be/,2017,3,0,11,0,0,0
Florida Georgia Line,Simple,True,https://www.whosampled.com/Florida-Georgia-Line/Simple/,2019,0,0,3,0,0,0
Charlie Puth,The Way I Am,True,https://www.whosampled.com/Charlie-Puth/The-Way-I-Am/,2018,0,0,1,0,3,0
Machine Gun Kelly,RAP DEVIL,True,https://www.whosampled.com/Machine-Gun-Kelly/RAP-DEVIL/,2018,3,0,2,0,0,0
Ed Sheeran,Perfect,True,https://www.whosampled.com/Ed-Sheeran/Perfect/,2017,7,0,87,0,2,0
Drake,God's Plan,True,https://www.whosampled.com/Drake/God%27s-Plan/,2018,25,0,23,0,0,0
Travis Scott,STARGAZING,True,https://www.whosampled.com/Travis-Scott/STARGAZING/,2018,2,0,3,0,0,0
Wiz Khalifa;Swae Lee,Hopeless Romantic,True,https://www.whosampled.com/Wiz-Khalifa/Hopeless-Romantic/,,0,0,0,0,0,0
Clean Bandit;Demi Lovato,Solo (feat. Demi Lovato),True,https://www.whosampled.com/Clean-Bandit/Solo/,2018,0,0,3,0,9,0
Ozuna;Manuel Turizo,Vaina Loca,True,https://www.whosampled.com/Ozuna/Vaina-Loca/,,0,0,0,0,0,0
Brett Young,Mercy,True,https://www.whosampled.com/Brett-Young/Mercy/,2018,0,0,1,0,0,0
Bazzi,Mine,True,https://www.whosampled.com/Bazzi/Mine/,2017,3,0,9,0,5,0
BTS;Nicki Minaj,IDOL,True,https://www.whosampled.com/BTS/IDOL/,2018,1,0,3,0,1,0
Marshmello;Anne-Marie,FRIENDS,True,https://www.whosampled.com/Marshmello/FRIENDS/,2018,5,0,12,0,7,0
Camila Cabello,Never Be the Same,True,https://www.whosampled.com/Camila-Cabello/Never-Be-the-Same/,2017,2,0,10,0,0,0
Calvin Harris;Dua Lipa,One Kiss (with Dua Lipa),True,https://www.whosampled.com/Calvin-Harris/One-Kiss/,2018,4,0,10,0,7,0
XXXTENTACION,Moonlight,True,https://www.whosampled.com/XXXTENTACION/Moonlight/,2018,15,0,3,0,0,0
XXXTENTACION,changes,True,https://www.whosampled.com/XXXTENTACION/changes/,2018,7,0,3,0,0,0
Zedd;Elley Duhé,Happy Now,True,https://www.whosampled.com/Zedd/Happy-Now/,2018,2,0,7,0,5,0
Shawn Mendes,In My Blood,True,https://www.whosampled.com/Shawn-Mendes/In-My-Blood/,2018,0,0,12,0,0,0
Alessia Cara,Growing Pains,True,https://www.whosampled.com/Alessia-Cara/Growing-Pains/,2018,0,0,0,0,9,0
Cardi B,Be Careful,True,https://www.whosampled.com/Cardi-B/Be-Careful/,2018,2,0,3,0,0,0
Travis Scott,CAN'T SAY,True,https://www.whosampled.com/Travis-Scott/CAN%27T-SAY/,2018,1,0,0,0,0,0
Travis Scott,NO BYSTANDERS,True,https://www.whosampled.com/Travis-Scott/NO-BYSTANDERS/,2018,5,0,0,0,0,0
Travis Scott,5% TINT,True,https://www.whosampled.com/Travis-Scott/5%-TINT/,2018,1,0,0,0,0,0
Jason Mraz,Have It All,True,https://www.whosampled.com/Jason-Mraz/Have-It-All/,2018,0,0,2,0,0,0
Travis Scott,SKELETONS,True,https://www.whosampled.com/Travis-Scott/SKELETONS/,2018,1,0,1,0,0,0
Travis Scott,ASTROTHUNDER,True,https://www.whosampled.com/Travis-Scott/ASTROTHUNDER/,2018,3,0,0,0,0,0
Travis Scott,BUTTERFLY EFFECT,True,https://www.whosampled.com/Travis-Scott/BUTTERFLY-EFFECT/,2017,10,0,2,0,0,0
Imagine Dragons,Whatever It Takes,True,https://www.whosampled.com/Imagine-Dragons/Whatever-It-Takes/,2017,1,0,5,0,2,0
Lil Dicky;Chris Brown,Freaky Friday (feat. Chris Brown),True,https://www.whosampled.com/Lil-Dicky/Freaky-Friday/,2018,1,0,1,0,0,0
A$AP Rocky;Skepta,Praise The Lord (Da Shine) (feat. Skepta),False,,,,,,,,
The Weeknd,Call Out My Name,True,https://www.whosampled.com/The-Weeknd/Call-Out-My-Name/,2018,2,0,9,0,0,0
Martin Garrix;Khalid,Ocean (feat. Khalid),True,https://www.whosampled.com/Martin-Garrix/Ocean/,2018,0,0,1,0,14,0
Nicky Jam;J Balvin,X,True,https://www.whosampled.com/Nicky-Jam/X/,2018,2,0,0,0,1,0
Wiz Khalifa;Lil Skies,Fr Fr,True,https://www.whosampled.com/Wiz-Khalifa/Fr-Fr/,,0,0,0,0,0,0
Bad Wolves,Zombie,True,https://www.whosampled.com/Bad-Wolves/Zombie/,2018,0,0,0,1,0,0
XXXTENTACION,Jocelyn Flores,True,https://www.whosampled.com/XXXTENTACION/Jocelyn-Flores/,2017,5,0,3,0,0,0
XXXTENTACION,Everybody Dies In Their Nightmares,True,https://www.whosampled.com/XXXTENTACION/Everybody-Dies-In-Their-Nightmares/,2017,2,0,1,0,0,0
XXXTENTACION,the remedy for a broken heart (why am I so in love),True,https://www.whosampled.com/XXXTENTACION/the-remedy-for-a-broken-heart/,,0,0,0,0,0,0
Kane Brown,Heaven,True,https://www.whosampled.com/Kane-Brown/Heaven/,2017,0,0,2,0,0,0
Camila Cabello;Young Thug,Havana (feat. Young Thug),True,https://www.whosampled.com/Camila-Cabello/Havana/,2017,16,0,39,0,1,0
Dua Lipa,New Rules,True,https://www.whosampled.com/Dua-Lipa/New-Rules/,2017,8,0,27,0,7,0
Daddy Yankee,Dura,True,https://www.whosampled.com/Daddy-Yankee/Dura/,2018,0,0,2,0,1,0
XXXTENTACION,Hope,True,https://www.whosampled.com/XXXTENTACION/Hope/,2018,2,0,0,0,0,0
6ix9ine;DJ SpinKing,TATI,True,https://www.whosampled.com/6ix9ine/TATI/,2017,2,0,1,0,0,0
BTS,FAKE LOVE,True,https://www.whosampled.com/BTS/FAKE-LOVE/,2018,2,0,10,0,2,0
XXXTENTACION,NUMB,True,https://www.whosampled.com/XXXTENTACION/NUMB/,,0,0,0,0,0,0
なとり,Overdose,False,,,,,,,,
Kygo;Imagine Dragons,Born To Be Yours,True,https://www.whosampled.com/Kygo/Born-To-Be-Yours/,2018,0,0,2,0,0,0
BLACKPINK,DDU-DU DDU-DU,True,https://www.whosampled.com/BLACKPINK/DDU-DU-DDU-DU/,2018,4,0,4,0,1,0
Dua Lipa,IDGAF,True,https://www.whosampled.com/Dua-Lipa/IDGAF/,2017,3,0,10,0,8,0
Jordan Davis,Singles You Up,True,https://www.whosampled.com/Jordan-Davis/Singles-You-Up/,,0,0,0,0,0,0
Kendrick Lamar;SZA,All The Stars (with SZA),True,https://www.whosampled.com/Kendrick-Lamar/All-The-Stars/,2018,0,0,11,0,0,0
Avicii,Wake Me Up,True,https://www.whosampled.com/Avicii/Wake-Me-Up/,2013,17,0,79,0,6,0
Imagine Dragons,Thunder,True,https://www.whosampled.com/Imagine-Dragons/Thunder/,2017,11,0,16,0,1,0
Keala Settle;The Greatest Showman Ensemble,This Is Me,True,https://www.whosampled.com/Keala-Settle/This-Is-Me/,2017,2,0,17,0,1,0
Cardi B;Chance the Rapper,Best Life,True,https://www.whosampled.com/Cardi-B/Best-Life/,2018,1,0,0,0,0,0
G-Eazy;Halsey,Him & I (with Halsey),True,https://www.whosampled.com/G-Eazy/Him/,,0,0,0,0,0,0
Halsey,Bad At Love,True,https://www.whosampled.com/Halsey/Bad-At-Love/,2017,2,0,11,0,5,0
